0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.7109320163726807,1.0755006074905396,6.355914479172498e-07,0.6321229934692383,1.05086088180542,-0.05379432812333107,0.5696020126342773,0.9871141314506531,-0.10797767341136932,0.5252761840820312,0.9324992895126343,-0.15352526307106018,0.4686332643032074,0.8943622708320618,-0.20456010103225708,0.5713966488838196,0.8452637195587158,-0.1576610505580902,0.4952712655067444,0.7139798998832703,-0.23874594271183014,0.44280946254730225,0.6343989372253418,-0.29202181100845337,0.3964943587779999,0.5656377077102661,-0.3260839283466339,0.6434860825538635,0.8391703367233276,-0.16729436814785004,0.6016678810119629,0.6514771580696106,-0.23608949780464172,0.5784488320350647,0.5370402336120605,-0.28023985028266907,0.562187910079956,0.4349181056022644,-0.3119349181652069,0.7174833416938782,0.8667320609092712,-0.17687323689460754,0.7163249850273132,0.6840256452560425,-0.24320708215236664,0.7143638134002686,0.5754140019416809,-0.2836586833000183,0.7149450182914734,0.47905105352401733,-0.30962303280830383,0.7874398231506348,0.9124347567558289,-0.18622632324695587,0.8258810043334961,0.7887172698974609,-0.24333098530769348,0.8472805619239807,0.7080268859863281,-0.2690870761871338,0.8651805520057678,0.6260687708854675,-0.2852776050567627
0.6876387596130371,1.0445446968078613,1.4858250096949632e-06,0.6083324551582336,1.0287227630615234,-0.05406594276428223,0.5595177412033081,0.9901046752929688,-0.10535579174757004,0.5700740814208984,0.969714879989624,-0.15202300250530243,0.5963234901428223,0.9690445065498352,-0.2036442905664444,0.5510548949241638,0.7770789861679077,-0.1145642101764679,0.4813944697380066,0.644929051399231,-0.17374789714813232,0.4331532418727875,0.5551254749298096,-0.21777141094207764,0.3923051059246063,0.47293463349342346,-0.24942976236343384,0.621330201625824,0.7588302493095398,-0.1262311190366745,0.586506724357605,0.5872502326965332,-0.1762998253107071,0.5679888129234314,0.46927735209465027,-0.21336808800697327,0.5528640747070312,0.3657381534576416,-0.23975861072540283,0.6956713199615479,0.7851658463478088,-0.14012636244297028,0.6980534791946411,0.6120074987411499,-0.1911366879940033,0.6969418525695801,0.5014448165893555,-0.22320325672626495,0.692387044429779,0.40474027395248413,-0.24326647818088531,0.7658124566078186,0.8429193496704102,-0.156542107462883,0.8000261783599854,0.7122087478637695,-0.20495456457138062,0.819413423538208,0.6305555105209351,-0.2205927073955536,0.8299022912979126,0.5534144639968872,-0.2278590202331543
0.6867621541023254,0.9975456595420837,9.368043265567394e-07,0.5982179641723633,0.9548790454864502,-0.027739599347114563,0.5527417063713074,0.8583948612213135,-0.04608762636780739,0.6128591299057007,0.7885421514511108,-0.06448188424110413,0.6699402332305908,0.7571351528167725,-0.08643238246440887,0.5559594035148621,0.6452218294143677,-0.024915268644690514,0.5035403966903687,0.5367181301116943,-0.050813958048820496,0.4644462764263153,0.45887866616249084,-0.07888209819793701,0.4296642541885376,0.39034074544906616,-0.1029157042503357,0.6250011920928955,0.6108915209770203,-0.04165862128138542,0.59822016954422,0.4597087502479553,-0.0645255520939827,0.5785664916038513,0.3560609519481659,-0.0959814265370369,0.559381902217865,0.26812371611595154,-0.11955457925796509,0.693638026714325,0.6243862509727478,-0.06281503289937973,0.6937150955200195,0.4607073664665222,-0.09582807868719101,0.6889541745185852,0.3457172214984894,-0.1328926980495453,0.679828405380249,0.24245989322662354,-0.15812276303768158,0.7616127729415894,0.6816354990005493,-0.08526041358709335,0.7931838035583496,0.5457044839859009,-0.12226004153490067,0.8081281781196594,0.45212146639823914,-0.14216706156730652,0.8142978549003601,0.3618224859237671,-0.15457820892333984
0.7020145058631897,1.0053790807724,9.330362331638753e-07,0.6103761792182922,0.9548989534378052,-0.046777136623859406,0.5634565949440002,0.8411457538604736,-0.07679060846567154,0.6387712359428406,0.7576391696929932,-0.10354501008987427,0.7162792086601257,0.7139713168144226,-0.1322135180234909,0.5600709319114685,0.6325801610946655,-0.05808839946985245,0.4868892431259155,0.4827108383178711,-0.10074484348297119,0.44006288051605225,0.38239187002182007,-0.13639868795871735,0.4015577733516693,0.29824888706207275,-0.16405004262924194,0.6350027918815613,0.5973756909370422,-0.06757684797048569,0.6008726954460144,0.4068370759487152,-0.10463747382164001,0.5804166793823242,0.2773948609828949,-0.13945543766021729,0.5618460178375244,0.16933298110961914,-0.16480349004268646,0.7059937715530396,0.6160256266593933,-0.08266173303127289,0.7048059105873108,0.4363120198249817,-0.1227131187915802,0.7000879645347595,0.3187895715236664,-0.156209796667099,0.6925610899925232,0.2169228494167328,-0.17835833132266998,0.7755936980247498,0.6708592772483826,-0.10132057219743729,0.803786039352417,0.5277957916259766,-0.14054490625858307,0.8175191879272461,0.4331253468990326,-0.15930461883544922,0.8245642185211182,0.3458431661128998,-0.17086559534072876
0.7121328115463257,1.0158672332763672,8.670746751704428e-07,0.6208828091621399,0.9567053318023682,-0.054674435406923294,0.5731667876243591,0.8370176553726196,-0.0868668258190155,0.6533219218254089,0.7474135160446167,-0.11538280546665192,0.739113986492157,0.7016345858573914,-0.14549864828586578,0.5690688490867615,0.6248634457588196,-0.059882961213588715,0.49604111909866333,0.4687124490737915,-0.1033068299293518,0.4500559866428375,0.3674524426460266,-0.139174684882164,0.41412782669067383,0.27831417322158813,-0.1672418713569641,0.6443261504173279,0.5890641212463379,-0.06661177426576614,0.6079438328742981,0.3933805525302887,-0.10317108780145645,0.5897704362869263,0.262789785861969,-0.13991779088974,0.5752201080322266,0.14931166172027588,-0.16803774237632751,0.7167458534240723,0.609153687953949,-0.08000475913286209,0.7165621519088745,0.4303182363510132,-0.11937201023101807,0.7144246101379395,0.31313204765319824,-0.15534518659114838,0.7090044617652893,0.20875251293182373,-0.1805785745382309,0.7871426343917847,0.6627014875411987,-0.09817732870578766,0.8138597011566162,0.5203253030776978,-0.13372720777988434,0.827680766582489,0.42505693435668945,-0.15267810225486755,0.8345222473144531,0.33573511242866516,-0.16680680215358734
0.7187280654907227,1.0167560577392578,8.389030199396075e-07,0.6287550926208496,0.9532902240753174,-0.05757349357008934,0.5819252133369446,0.8353263735771179,-0.09203637391328812,0.6595802903175354,0.7445582151412964,-0.12266665697097778,0.7429965138435364,0.697782039642334,-0.15466317534446716,0.5776253938674927,0.6195818185806274,-0.06125746667385101,0.5039156079292297,0.4625524878501892,-0.1056189239025116,0.45858559012413025,0.3625287711620331,-0.14234969019889832,0.4239758253097534,0.2729858160018921,-0.1708236038684845,0.6534587144851685,0.5839148759841919,-0.06760226935148239,0.6192649006843567,0.38655781745910645,-0.10452555865049362,0.6005604863166809,0.2572011947631836,-0.14200147986412048,0.585580587387085,0.14274093508720398,-0.17070667445659637,0.7262605428695679,0.6042948365211487,-0.08088760077953339,0.7277428507804871,0.42593568563461304,-0.11967664957046509,0.7251843214035034,0.30987748503685,-0.15570349991321564,0.7190635204315186,0.20442944765090942,-0.1813127100467682,0.7974361181259155,0.6591417193412781,-0.09948445856571198,0.8237175345420837,0.5192409157752991,-0.13267746567726135,0.8370110392570496,0.425138384103775,-0.15041114389896393,0.8435877561569214,0.3356684446334839,-0.1642756313085556
0.7375950217247009,1.0361099243164062,7.751068551442586e-07,0.6513558626174927,0.9631763696670532,-0.053159330040216446,0.6082369685173035,0.8356173038482666,-0.08408810198307037,0.6919367909431458,0.7469291687011719,-0.11203816533088684,0.7819764614105225,0.7011269927024841,-0.14153173565864563,0.607585608959198,0.6287168264389038,-0.05593227595090866,0.5363868474960327,0.4660884737968445,-0.09721699357032776,0.4918819069862366,0.35948529839515686,-0.13210469484329224,0.45992618799209595,0.26564347743988037,-0.1597607135772705,0.6834509372711182,0.595383882522583,-0.06342871487140656,0.652329683303833,0.3965115249156952,-0.09622326493263245,0.6365131735801697,0.26635870337486267,-0.13228604197502136,0.6254920363426208,0.154229074716568,-0.1608627736568451,0.7567398548126221,0.6157118678092957,-0.07741820812225342,0.7590622901916504,0.4352312684059143,-0.11192218214273453,0.7558131217956543,0.3145945370197296,-0.1466931402683258,0.7508596181869507,0.20851778984069824,-0.1725688874721527,0.8284361958503723,0.6693848967552185,-0.09655431658029556,0.8544446229934692,0.526574432849884,-0.12670119106769562,0.8686907291412354,0.43077191710472107,-0.14274118840694427,0.8780977725982666,0.34305575489997864,-0.15602338314056396
0.7438636422157288,1.0395925045013428,7.908292332103883e-07,0.6565344333648682,0.969894289970398,-0.061687953770160675,0.6116292476654053,0.8461560606956482,-0.09824594855308533,0.6977459192276001,0.7585625648498535,-0.13040316104888916,0.7899789214134216,0.7157516479492188,-0.16363540291786194,0.6118391752243042,0.6335717439651489,-0.06411630660295486,0.5406754016876221,0.4741414189338684,-0.11113069206476212,0.4974498748779297,0.3709008991718292,-0.15031440556049347,0.4648295044898987,0.2769954204559326,-0.18107306957244873,0.6891317963600159,0.5983994007110596,-0.06918489933013916,0.6575498580932617,0.3994520902633667,-0.10860277712345123,0.6405333280563354,0.26763343811035156,-0.14796067774295807,0.6273053884506226,0.14695262908935547,-0.17841027677059174,0.7620981931686401,0.6197856068611145,-0.08171547949314117,0.7667110562324524,0.44266268610954285,-0.12210556119680405,0.7645457983016968,0.32399535179138184,-0.15900661051273346,0.7590723633766174,0.2143820822238922,-0.18560604751110077,0.833706796169281,0.6757094264030457,-0.10019239038228989,0.8600391149520874,0.5406090617179871,-0.13533790409564972,0.8717137575149536,0.44570618867874146,-0.1546957939863205,0.8771517872810364,0.3546019494533539,-0.17000290751457214
0.7468522787094116,1.0509097576141357,7.884561341597873e-07,0.6639947295188904,0.981474757194519,-0.05975709483027458,0.619297206401825,0.851232647895813,-0.09352856874465942,0.7060177326202393,0.7610291838645935,-0.12335899472236633,0.8047196865081787,0.7243416905403137,-0.15413455665111542,0.6169063448905945,0.6400200128555298,-0.05858613923192024,0.5453752279281616,0.4794464409351349,-0.10196302086114883,0.5019798278808594,0.3756536841392517,-0.13832513988018036,0.4693584442138672,0.28389772772789,-0.16705261170864105,0.6939777731895447,0.6042150259017944,-0.06331102550029755,0.6643708944320679,0.4042099118232727,-0.09948612749576569,0.647467315196991,0.27182626724243164,-0.13676734268665314,0.634120523929596,0.15421000123023987,-0.1655045747756958,0.7667120695114136,0.6247233152389526,-0.07543236017227173,0.7725194096565247,0.44618311524391174,-0.11281923949718475,0.7708995938301086,0.3277769088745117,-0.1490430235862732,0.7654469013214111,0.22033172845840454,-0.17507749795913696,0.8376089930534363,0.6799408197402954,-0.09346506744623184,0.8664196133613586,0.5441446900367737,-0.12564051151275635,0.8794686794281006,0.44893765449523926,-0.14407552778720856,0.8861219882965088,0.35903289914131165,-0.15878252685070038
0.7558085322380066,0.9641449451446533,5.93077629673644e-07,0.6650314331054688,0.9337766170501709,-0.06845451891422272,0.6309397220611572,0.8420212268829346,-0.11385293304920197,0.714167594909668,0.7649102210998535,-0.14994734525680542,0.8001486659049988,0.7337338924407959,-0.18839500844478607,0.6207939982414246,0.6411432027816772,-0.11366456001996994,0.5544990301132202,0.4875037670135498,-0.17382660508155823,0.5138684511184692,0.38013049960136414,-0.21842919290065765,0.47951748967170715,0.28465351462364197,-0.25261393189430237,0.6999634504318237,0.6119444966316223,-0.11672303825616837,0.666810929775238,0.4173635244369507,-0.17125512659549713,0.6507286429405212,0.28910738229751587,-0.212477445602417,0.6348772048950195,0.17145854234695435,-0.2436511069536209,0.774660587310791,0.6339727640151978,-0.12462376803159714,0.7731745839118958,0.4486228823661804,-0.17867618799209595,0.770970344543457,0.3229239583015442,-0.2205733060836792,0.7667797207832336,0.2146902084350586,-0.24915862083435059,0.8469521999359131,0.6870027184486389,-0.13649104535579681,0.8746708035469055,0.5436111092567444,-0.18737724423408508,0.8889526128768921,0.44203829765319824,-0.21605516970157623,0.8985543847084045,0.35002750158309937,-0.2356201708316803
